298.00	149.00	67.00	122.00
298.00	149.00	67.00	122.00
298.00	149.00	67.00	122.00
298.00	144.03	67.00	122.00
298.00	144.03	67.00	122.00
298.00	144.03	67.00	122.00
298.00	144.03	67.00	122.00
298.00	144.03	67.00	122.00
298.00	145.03	66.00	120.00
304.88	148.03	63.00	115.00
304.88	148.03	63.00	115.00
310.72	148.03	63.00	115.00
310.72	148.03	63.00	115.00
310.72	148.03	63.00	115.00
314.39	147.03	64.00	117.00
314.39	142.27	64.00	117.00
314.39	142.27	64.00	117.00
310.62	143.27	63.00	115.00
315.29	138.60	63.00	115.00
315.29	139.60	62.00	113.00
315.29	139.60	62.00	113.00
315.29	138.60	63.00	115.00
310.62	139.60	62.00	113.00
310.62	138.60	63.00	115.00
310.62	138.60	63.00	115.00
301.29	139.60	62.00	113.00
301.29	139.60	62.00	113.00
301.29	139.60	62.00	113.00
302.29	135.97	61.00	110.00
309.08	131.44	61.00	110.00
309.08	131.44	61.00	110.00
309.08	131.44	61.00	110.00
313.60	126.91	61.00	110.00
313.60	126.91	61.00	110.00
313.60	126.91	61.00	110.00
313.60	131.44	61.00	110.00
313.60	135.97	61.00	110.00
313.60	126.91	61.00	110.00
319.13	132.44	59.00	108.00
319.13	132.44	59.00	108.00
319.13	129.02	58.00	106.00
319.13	129.02	58.00	106.00
320.21	129.02	58.00	106.00
324.54	129.02	58.00	106.00
324.54	129.02	58.00	106.00
324.54	129.02	58.00	106.00
328.78	130.02	57.00	104.00
328.78	130.02	57.00	104.00
328.78	130.02	57.00	104.00
328.78	131.02	56.00	102.00
329.78	132.02	55.00	100.00
329.78	132.02	55.00	100.00
329.78	133.02	54.00	98.00
329.78	133.02	54.00	98.00
333.79	133.02	54.00	98.00
333.79	133.02	54.00	98.00
333.79	133.02	54.00	98.00
333.79	133.02	54.00	98.00
337.80	133.02	54.00	98.00
338.80	134.02	53.00	96.00
340.76	137.94	53.00	96.00
341.74	137.94	53.00	96.00
345.66	137.94	53.00	96.00
345.66	137.94	53.00	96.00
349.58	137.94	53.00	96.00
349.58	137.94	53.00	96.00
349.58	137.94	53.00	96.00
353.50	137.94	53.00	96.00
