306.00	5.00	95.00	65.00
309.25	23.12	97.00	66.00
313.59	46.99	97.00	66.00
320.01	77.28	95.00	65.00
328.57	109.21	97.00	66.00
332.91	142.84	97.00	66.00
327.49	156.95	97.00	66.00
317.72	147.18	97.00	66.00
316.72	122.31	99.00	68.00
312.16	98.85	97.00	66.00
298.05	70.64	97.00	66.00
274.18	52.19	97.00	66.00
245.97	42.43	97.00	66.00
230.86	36.00	99.00	68.00
215.30	30.44	99.00	68.00
202.84	32.44	95.00	65.00
201.84	39.94	97.00	66.00
205.18	53.04	99.00	68.00
210.74	71.95	99.00	68.00
221.75	92.96	97.00	66.00
231.52	116.83	97.00	66.00
245.62	136.36	97.00	66.00
252.05	137.36	95.00	65.00
261.61	112.94	95.00	65.00
279.66	84.26	95.00	65.00
285.97	60.90	93.00	64.00
281.81	42.20	93.00	64.00
264.11	29.70	91.00	62.00
241.85	25.64	90.00	61.00
237.83	21.61	90.00	61.00
233.81	21.61	90.00	61.00
238.83	26.64	90.00	61.00
248.88	35.69	88.00	60.00
264.58	52.39	90.00	61.00
278.65	74.51	90.00	61.00
304.79	100.65	90.00	61.00
331.94	131.81	90.00	61.00
354.06	161.97	90.00	61.00
376.17	182.08	90.00	61.00
395.27	186.10	88.00	60.00
413.95	169.42	86.00	59.00
431.22	152.16	86.00	59.00
431.22	134.89	86.00	59.00
406.28	118.59	86.00	59.00
370.75	112.79	88.00	60.00
347.16	108.86	90.00	61.00
334.09	102.84	91.00	62.00
324.98	97.78	91.00	62.00
314.87	96.78	93.00	64.00
314.87	96.78	93.00	64.00
314.87	100.93	93.00	64.00
323.22	114.44	95.00	65.00
337.03	132.49	95.00	65.00
341.27	151.61	95.00	65.00
345.52	165.41	95.00	65.00
346.52	161.16	93.00	64.00
355.87	142.46	93.00	64.00
375.57	124.76	91.00	62.00
388.73	99.45	90.00	61.00
393.76	77.33	90.00	61.00
394.76	51.19	88.00	60.00
377.07	29.58	88.00	60.00
355.47	11.90	88.00	60.00
346.63	4.05	88.00	60.00
346.63	0.12	88.00	60.00
346.63	0.12	88.00	60.00
341.71	4.05	88.00	60.00
341.71	12.89	88.00	60.00
345.64	25.66	88.00	60.00
354.48	42.35	88.00	60.00
367.25	60.03	88.00	60.00
