125.00	86.00	15.00	16.00
126.05	85.16	15.00	16.00
127.94	84.32	15.00	16.00
130.67	83.48	15.00	16.00
131.72	82.85	15.00	16.00
132.77	81.80	15.00	16.00
133.82	81.80	15.00	16.00
135.71	81.80	15.00	16.00
137.60	81.80	15.00	16.00
139.49	82.64	15.00	16.00
141.38	82.64	15.00	16.00
143.27	82.64	15.00	16.00
145.16	82.64	15.00	16.00
146.21	82.64	15.00	16.00
147.26	82.64	15.00	16.00
148.31	82.64	15.00	16.00
150.20	81.80	15.00	16.00
151.04	80.96	15.00	16.00
152.09	80.12	15.00	16.00
153.77	79.28	15.00	16.00
154.82	78.23	15.00	16.00
155.87	77.18	15.00	16.00
157.55	76.13	15.00	16.00
158.39	75.29	15.00	16.00
159.23	75.29	15.00	16.00
159.23	75.29	15.00	16.00
160.07	74.45	15.00	16.00
160.07	75.29	15.00	16.00
161.96	74.45	15.00	16.00
163.85	74.45	15.00	16.00
164.68	75.29	15.00	16.00
165.52	74.45	15.00	16.00
166.36	73.61	15.00	16.00
166.36	72.56	15.00	16.00
166.36	72.56	15.00	16.00
166.36	72.56	15.00	16.00
166.36	72.56	15.00	16.00
167.41	72.56	15.00	16.00
168.25	72.98	15.00	16.00
168.25	74.87	15.00	16.00
169.09	75.92	15.00	16.00
169.09	75.92	15.00	16.00
169.09	77.81	15.00	16.00
169.93	77.81	15.00	16.00
169.93	78.86	15.00	16.00
169.93	84.32	15.00	16.00
171.82	79.70	15.00	16.00
171.82	79.70	15.00	16.00
179.59	78.86	15.00	16.00
178.75	82.64	15.00	16.00
173.29	78.86	15.00	16.00
174.97	78.02	15.00	16.00
176.02	78.02	15.00	16.00
176.02	79.07	15.00	16.00
177.07	79.07	15.00	16.00
178.12	79.91	15.00	16.00
178.12	80.75	15.00	16.00
179.17	80.75	15.00	16.00
180.01	81.80	15.00	16.00
180.01	82.85	15.00	16.00
180.01	84.74	15.00	16.00
181.06	85.79	15.00	16.00
182.11	85.79	15.00	16.00
183.16	85.79	15.00	16.00
184.21	85.79	15.00	16.00
185.26	86.63	15.00	16.00
186.31	85.79	15.00	16.00
188.20	84.95	15.00	16.00
190.09	84.11	15.00	16.00
186.52	79.07	15.00	16.00
189.25	85.58	15.00	16.00
189.25	83.69	15.00	16.00
189.25	81.80	15.00	16.00
189.25	80.75	15.00	16.00
189.25	78.23	15.00	16.00
189.25	77.18	15.00	16.00
189.25	75.29	15.00	16.00
189.25	73.40	15.00	16.00
188.41	72.35	15.00	16.00
188.41	70.67	15.00	16.00
189.25	69.83	15.00	16.00
187.99	69.83	15.00	16.00
189.04	69.83	15.00	16.00
187.36	70.67	15.00	16.00
187.36	70.67	15.00	16.00
185.47	72.35	15.00	16.00
184.42	73.19	15.00	16.00
181.69	75.08	15.00	16.00
179.80	76.13	15.00	16.00
177.07	77.18	15.00	16.00
174.13	78.02	15.00	16.00
171.40	78.86	15.00	16.00
169.51	78.86	15.00	16.00
167.62	78.86	15.00	16.00
165.73	78.86	15.00	16.00
164.06	78.86	15.00	16.00
162.17	77.81	15.00	16.00
161.33	76.76	15.00	16.00
160.28	76.76	15.00	16.00
160.28	75.71	15.00	16.00
160.28	74.87	15.00	16.00
159.44	74.87	15.00	16.00
158.39	74.03	15.00	16.00
158.39	74.03	15.00	16.00
157.55	74.03	15.00	16.00
157.55	73.19	15.00	16.00
156.71	73.19	15.00	16.00
155.87	73.19	15.00	16.00
155.03	74.03	15.00	16.00
153.98	74.03	15.00	16.00
153.14	75.08	15.00	16.00
151.25	76.13	15.00	16.00
150.20	77.18	15.00	16.00
148.31	78.23	15.00	16.00
146.63	80.12	15.00	16.00
145.79	81.17	15.00	16.00
143.90	83.90	15.00	16.00
142.01	85.79	15.00	16.00
139.28	88.52	15.00	16.00
138.23	91.25	15.00	16.00
136.34	95.87	15.00	16.00
134.66	99.44	15.00	16.00
133.82	104.06	15.00	16.00
132.77	107.63	15.00	16.00
131.72	111.41	15.00	16.00
130.67	116.03	15.00	16.00
129.62	117.92	15.00	16.00
128.57	120.65	15.00	16.00
127.73	122.54	15.00	16.00
126.89	124.43	15.00	16.00
125.84	126.31	15.00	16.00
125.00	127.36	15.00	16.00
123.32	127.36	15.00	16.00
123.32	125.48	15.00	16.00
122.27	122.75	15.00	16.00
120.59	118.13	15.00	16.00
119.75	113.51	15.00	16.00
118.70	107.00	15.00	16.00
117.02	101.54	15.00	16.00
115.13	95.24	15.00	16.00
115.13	90.41	15.00	16.00
114.08	85.58	15.00	16.00
114.92	83.69	15.00	16.00
115.76	81.80	15.00	16.00
116.81	80.75	15.00	16.00
118.70	78.02	15.00	16.00
121.43	76.13	15.00	16.00
125.21	72.56	15.00	16.00
127.94	67.94	15.00	16.00
131.51	69.83	15.00	16.00
129.83	68.78	15.00	16.00
127.94	67.73	15.00	16.00
126.26	69.62	15.00	16.00
122.69	72.35	15.00	16.00
116.18	71.51	15.00	16.00
112.40	67.73	15.00	16.00
107.78	70.46	15.00	16.00
102.32	75.08	15.00	16.00
97.49	78.65	15.00	16.00
96.65	79.70	15.00	16.00
104.42	85.16	15.00	16.00
107.15	87.05	15.00	16.00
109.04	88.05	14.00	15.00
111.51	87.05	15.00	16.00
108.78	88.31	15.00	16.00
101.01	93.77	15.00	16.00
99.12	94.61	15.00	16.00
93.66	92.25	14.00	15.00
91.05	90.54	13.00	14.00
91.70	91.46	14.00	14.00
94.88	90.52	14.00	14.00
96.56	88.10	14.00	15.00
101.69	89.62	14.00	15.00
103.45	93.80	13.00	14.00
103.45	93.06	13.00	14.00
103.45	89.76	13.00	14.00
104.18	89.03	13.00	14.00
103.45	89.76	13.00	14.00
105.83	91.50	13.00	13.00
104.33	93.00	13.00	13.00
107.33	95.16	13.00	13.00
110.16	95.16	13.00	13.00
111.00	99.66	13.00	13.00
115.33	103.33	13.00	13.00
116.83	106.33	13.00	13.00
116.16	109.33	12.00	13.00
116.16	112.27	12.00	13.00
118.29	116.51	12.00	13.00
118.29	119.45	12.00	12.00
120.37	120.89	12.00	12.00
120.37	122.33	12.00	12.00
120.37	125.05	12.00	12.00
121.17	125.85	12.00	12.00
119.73	127.13	12.00	12.00
119.73	127.77	12.00	12.00
118.93	129.21	12.00	12.00
117.49	128.41	12.00	12.00
116.05	125.53	12.00	12.00
115.25	122.65	12.00	12.00
115.25	120.41	12.00	12.00
111.73	118.33	12.00	13.00
110.91	114.74	12.00	13.00
108.79	113.27	12.00	12.00
108.51	110.55	11.00	12.00
107.72	108.67	11.00	12.00
104.90	107.11	11.00	12.00
110.70	107.89	11.00	12.00
107.25	110.71	11.00	12.00
104.59	111.49	11.00	12.00
105.37	111.49	11.00	12.00
104.37	111.49	12.00	12.00
105.37	110.85	11.00	12.00
105.37	110.22	11.00	12.00
105.37	110.85	11.00	12.00
105.37	110.22	11.00	12.00
105.37	110.85	11.00	12.00
103.12	110.22	12.00	12.00
103.12	110.86	12.00	12.00
103.12	110.22	12.00	12.00
103.12	110.22	12.00	12.00
103.12	111.02	12.00	13.00
103.12	111.02	12.00	12.00
102.48	108.94	12.00	12.00
103.12	109.58	12.00	12.00
103.92	111.66	12.00	12.00
106.52	110.22	11.00	12.00
107.93	110.22	11.00	12.00
108.71	110.22	11.00	12.00
110.75	110.85	11.00	12.00
110.12	110.07	11.00	12.00
108.09	109.28	11.00	12.00
105.27	110.07	11.00	12.00
103.23	112.26	11.00	12.00
100.41	115.71	11.00	12.00
99.79	115.08	11.00	12.00
99.32	117.90	11.00	12.00
99.32	117.27	11.00	12.00
93.83	117.27	11.00	12.00
88.04	119.94	11.00	12.00
93.83	115.08	11.00	12.00
95.24	113.83	11.00	12.00
95.24	113.20	11.00	12.00
95.03	113.20	12.00	12.00
97.75	111.76	12.00	13.00
96.28	109.64	12.00	13.00
92.68	107.51	12.00	12.00
92.24	102.55	11.00	12.00
88.80	99.11	11.00	12.00
90.05	93.31	11.00	12.00
88.02	96.76	11.00	12.00
87.02	100.21	12.00	12.00
86.58	98.77	11.00	12.00
86.58	98.77	11.00	12.00
85.79	98.14	11.00	12.00
84.17	98.14	12.00	12.00
81.29	93.34	12.00	12.00
80.65	93.98	12.00	12.00
79.85	93.98	12.00	12.00
79.85	93.98	12.00	12.00
79.21	94.62	12.00	12.00
