262.00	94.00	16.00	26.00
260.91	91.83	16.00	26.00
260.91	90.74	16.00	26.00
259.83	90.74	16.00	26.00
258.74	89.66	16.00	26.00
257.66	88.57	16.00	26.00
255.49	87.49	16.00	26.00
254.40	86.40	16.00	26.00
253.32	85.32	16.00	26.00
252.23	82.06	16.00	27.00
251.08	78.61	17.00	27.00
249.92	78.61	17.00	27.00
248.75	76.28	17.00	27.00
247.59	75.11	17.00	27.00
245.25	72.78	17.00	27.00
244.09	71.78	17.00	28.00
241.62	69.43	18.00	29.00
240.36	68.17	18.00	29.00
239.10	65.91	18.00	30.00
237.83	64.64	18.00	30.00
235.29	63.37	19.00	30.00
234.01	63.37	19.00	31.00
230.41	61.07	20.00	32.00
230.41	59.70	20.00	33.00
229.02	57.31	21.00	34.00
229.02	55.84	21.00	34.00
229.02	52.90	21.00	34.00
227.55	52.90	21.00	34.00
227.55	49.96	21.00	34.00
225.08	48.49	22.00	35.00
223.59	46.99	22.00	35.00
222.09	44.50	22.00	36.00
220.58	41.48	22.00	36.00
219.07	41.48	23.00	37.00
217.48	38.30	23.00	37.00
215.89	36.71	23.00	37.00
215.89	34.12	23.00	38.00
214.29	30.92	23.00	38.00
211.69	30.92	24.00	39.00
208.33	27.56	24.00	39.00
208.33	27.56	24.00	39.00
206.65	24.88	25.00	40.00
204.94	24.88	25.00	41.00
204.94	24.88	25.00	41.00
204.94	23.16	25.00	41.00
203.94	20.44	26.00	42.00
203.94	20.44	26.00	43.00
203.94	20.44	26.00	43.00
205.75	19.44	27.00	44.00
207.65	19.44	27.00	44.00
207.65	21.33	27.00	44.00
209.54	21.33	27.00	44.00
209.54	21.33	27.00	44.00
211.43	21.33	27.00	44.00
213.32	19.44	27.00	44.00
215.22	19.44	27.00	44.00
212.32	19.44	28.00	45.00
214.24	15.60	28.00	45.00
216.16	15.60	28.00	45.00
218.08	15.60	28.00	45.00
221.92	16.08	28.00	45.00
221.92	18.00	28.00	45.00
225.76	25.68	28.00	45.00
231.52	43.92	28.00	45.00
237.28	55.44	28.00	45.00
247.36	69.36	28.00	45.00
265.60	67.44	28.00	45.00
276.16	52.08	28.00	45.00
283.36	42.48	28.00	45.00
301.60	24.24	28.00	45.00
316.48	6.00	28.00	45.00
320.80	-12.24	28.00	45.00
328.48	-20.92	28.00	46.00
346.84	-22.86	28.00	46.00
358.43	-20.92	28.00	46.00
362.29	-31.07	28.00	46.00
360.84	-42.66	28.00	46.00
368.57	-41.69	28.00	46.00
369.54	-44.59	28.00	46.00
366.64	-43.62	28.00	46.00
365.19	-29.62	28.00	46.00
365.67	-29.62	28.00	46.00
365.67	-27.69	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
365.67	-29.13	28.00	46.00
366.16	-29.13	28.00	46.00
366.64	-29.13	28.00	46.00
366.64	-29.13	28.00	46.00
367.12	-28.13	28.00	45.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
368.12	-28.13	27.00	44.00
367.12	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
367.60	-28.13	28.00	45.00
